ruleOrder,Setup.started,Setup.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,GNG_instructions.started,GNG_instructions.stopped,Practice_instructions.started,Practice_instructions.stopped,Fixation.started,Fixation.stopped,Practice.started,Practice.stopped,ITI.started,ITI.stopped,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,Food_item,Food_name,Category,Cat_name,Meat,Image_file0,Cond,Practice_image_file,Block_start_2.started,Block_start_2.stopped,Trial.started,Trial.stopped,responded,rt,resp_source,isGo,hit,miss,false_alarm,correct_rejection,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,block_loop.ran,Bye.started,Bye.stopped
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,735.264,736.014,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,733.414,735.013,0,,none,0,0,0,0,1,73,0,73,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,737.881,738.199,,,,,,44,Chocolate bar,5,,,,0,,,,736.014,737.615,0,,none,1,0,1,0,0,74,0,74,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,740.05,740.733,,,,,,2,Cucumber slice,1,,,,1,,,,738.199,739.799,0,,none,0,0,0,0,1,75,0,75,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,742.601,743.335,,,,,,24,Burger (beef),3,,,,1,,,,740.733,742.334,0,,none,0,0,0,0,1,76,0,76,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,744.151,744.919,,,,,,37,Pain au chocolat,4,,,,0,,,,743.335,743.901,1,0.482,kb,1,1,0,0,0,77,0,77,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,745.653,745.968,,,,,,47,Gummy candies,5,,,,0,,,,744.919,745.386,1,0.389,kb,1,1,0,0,0,78,0,78,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,746.82,747.253,,,,,,53,Ice cream cup,6,,,,0,,,,745.969,746.569,1,0.538,kb,1,1,0,0,0,79,0,79,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,775.852,776.151,,,778.019,778.736,,,,,,53,Ice cream cup,6,,,,0,,747.254,775.852,776.153,777.752,0,,none,0,0,0,0,1,0,0,0,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,780.587,781.153,,,,,,28,Burger (vegetarian),3,,,,1,,,,778.737,780.336,0,,none,1,0,1,0,0,1,0,1,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,781.874,782.554,,,,,,11,Crisps,2,,,,1,,,,781.154,781.621,1,0.386,kb,1,1,0,0,0,2,0,2,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,783.906,784.506,,,,,,12,Crisps,2,,,,1,,,,782.555,783.655,1,1.031,kb,1,1,0,0,0,3,0,3,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,786.358,787.023,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,784.506,786.106,0,,none,1,0,1,0,0,4,0,4,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,787.857,788.491,,,,,,28,Burger (vegetarian),3,,,,1,,,,787.023,787.607,1,0.508,kb,1,1,0,0,0,5,0,5,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,790.358,790.775,,,,,,24,Burger (beef),3,,,,1,,,,788.491,790.092,0,,none,1,0,1,0,0,6,0,6,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,792.626,793.362,,,,,,58,Mochi,6,,,,0,,,,790.775,792.376,0,,none,0,0,0,0,1,7,0,7,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,795.211,795.611,,,,,,11,Crisps,2,,,,1,,,,793.362,794.961,0,,none,1,0,1,0,0,8,0,8,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,797.462,797.779,,,,,,11,Crisps,2,,,,1,,,,795.611,797.212,0,,none,1,0,1,0,0,9,0,9,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,799.63,800.147,,,,,,2,Cucumber slice,1,,,,1,,,,797.779,799.38,0,,none,1,0,1,0,0,10,0,10,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,801.999,802.598,,,,,,50,Chocolate biscuit,5,,,,0,,,,800.147,801.748,0,,none,0,0,0,0,1,11,0,11,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,804.449,805.034,,,,,,12,Crisps,2,,,,1,,,,802.598,804.199,0,,none,1,0,1,0,0,12,0,12,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,806.486,807.067,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,805.034,806.22,1,1.123,kb,1,1,0,0,0,13,0,13,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,808.934,809.419,,,,,,1,Apple slice,1,,,,0,,,,807.067,808.668,0,,none,0,0,0,0,1,14,0,14,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,811.269,811.869,,,,,,39,Muffin,4,,,,0,,,,809.419,811.019,0,,none,0,0,0,0,1,15,0,15,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,813.724,814.137,,,,,,27,Kebab,3,,,,1,,,,811.87,813.47,0,,none,1,0,1,0,0,16,0,16,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,815.989,816.38,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,814.137,815.738,0,,none,1,0,1,0,0,17,0,17,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,816.845,817.339,,,,,,27,Kebab,3,,,,1,,,,816.38,816.579,1,0.124,kb,1,1,0,0,0,18,0,18,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,819.19,819.706,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,817.339,818.94,0,,none,1,0,1,0,0,19,0,19,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,820.758,821.207,,,,,,11,Crisps,2,,,,1,,,,819.707,820.491,1,0.702,kb,1,1,0,0,0,20,0,20,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,823.058,823.36,,,,,,30,Onion rings,3,,,,1,,,,821.207,822.808,0,,none,1,0,1,0,0,21,0,21,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,824.564,825.093,,,,,,57,Fondant au chocolat,6,,,,0,,,,823.36,824.295,1,0.863,kb,0,0,0,1,0,22,0,22,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,826.944,827.495,,,,,,30,Onion rings,3,,,,1,,,,825.094,826.693,0,,none,1,0,1,0,0,23,0,23,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,828.911,829.562,,,,,,31,Croissant,4,,,,0,,,,827.495,828.645,1,1.065,kb,0,0,0,1,0,24,0,24,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,831.413,831.762,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,829.562,831.163,0,,none,1,0,1,0,0,25,0,25,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,833.615,834.386,,,,,,2,Cucumber slice,1,,,,1,,,,831.764,833.364,0,,none,1,0,1,0,0,26,0,26,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,836.252,836.6,,,,,,2,Cucumber slice,1,,,,1,,,,834.387,835.985,0,,none,1,0,1,0,0,27,0,27,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,838.467,839.166,,,,,,27,Kebab,3,,,,1,,,,836.601,838.2,0,,none,1,0,1,0,0,28,0,28,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,841.018,841.468,,,,,,12,Crisps,2,,,,1,,,,839.167,840.768,0,,none,1,0,1,0,0,29,0,29,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,843.32,843.852,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,841.468,843.069,0,,none,1,0,1,0,0,30,0,30,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,845.003,845.521,,,,,,6,Cut strawberry,1,,,,0,,,,843.852,844.753,1,0.825,kb,0,0,0,1,0,31,0,31,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,847.391,847.888,,,,,,24,Burger (beef),3,,,,1,,,,845.521,847.123,0,,none,1,0,1,0,0,32,0,32,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,848.588,849.122,,,,,,2,Cucumber slice,1,,,,1,,,,847.888,848.338,1,0.366,kb,1,1,0,0,0,33,0,33,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,849.889,850.556,,,,,,24,Burger (beef),3,,,,1,,,,849.122,849.638,1,0.451,kb,1,1,0,0,0,34,0,34,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,852.409,853.09,,,,,,44,Chocolate bar,5,,,,0,,,,850.557,852.157,0,,none,0,0,0,0,1,35,0,35,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,853.76,854.281,,,,,,2,Cucumber slice,1,,,,1,,,,853.09,853.508,1,0.334,kb,1,1,0,0,0,36,0,36,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,855.025,855.677,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,854.281,854.774,1,0.421,kb,1,1,0,0,0,37,0,37,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,856.376,856.862,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,855.677,856.126,1,0.372,kb,1,1,0,0,0,38,0,38,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,857.677,858.393,,,,,,2,Cucumber slice,1,,,,1,,,,856.862,857.426,1,0.485,kb,1,1,0,0,0,39,0,39,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,859.077,859.728,,,,,,30,Onion rings,3,,,,1,,,,858.394,858.827,1,0.354,kb,1,1,0,0,0,40,0,40,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,860.445,861.061,,,,,,30,Onion rings,3,,,,1,,,,859.728,860.178,1,0.369,kb,1,1,0,0,0,41,0,41,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,861.979,862.678,,,,,,37,Pain au chocolat,4,,,,0,,,,861.061,861.729,1,0.589,kb,0,0,0,1,0,42,0,42,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,863.683,864.281,,,,,,30,Onion rings,3,,,,1,,,,862.679,863.432,1,0.693,kb,1,1,0,0,0,43,0,43,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,865.021,865.447,,,,,,12,Crisps,2,,,,1,,,,864.281,864.763,1,0.398,kb,1,1,0,0,0,44,0,44,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,866.15,866.498,,,,,,24,Burger (beef),3,,,,1,,,,865.447,865.897,1,0.393,kb,1,1,0,0,0,45,0,45,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,867.284,867.665,,,,,,24,Burger (beef),3,,,,1,,,,866.498,867.023,1,0.452,kb,1,1,0,0,0,46,0,46,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,869.517,869.816,,,,,,47,Gummy candies,5,,,,0,,,,867.666,869.266,0,,none,0,0,0,0,1,47,0,47,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,871.684,872.052,,,,,,41,"Chocolate snacks (e.g. Kinder, Knoppers)",5,,,,0,,,,869.816,871.418,0,,none,0,0,0,0,1,48,0,48,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,872.801,873.384,,,,,,11,Crisps,2,,,,1,,,,872.052,872.551,1,0.424,kb,1,1,0,0,0,49,0,49,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,874.201,874.535,,,,,,28,Burger (vegetarian),3,,,,1,,,,873.385,873.935,1,0.47,kb,1,1,0,0,0,50,0,50,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,875.422,876.169,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,874.535,875.17,1,0.573,kb,1,1,0,0,0,51,0,51,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,877.136,877.72,,,,,,27,Kebab,3,,,,1,,,,876.17,876.886,1,0.658,kb,1,1,0,0,0,52,0,52,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,878.423,879.054,,,,,,30,Onion rings,3,,,,1,,,,877.72,878.17,1,0.354,kb,1,1,0,0,0,53,0,53,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,880.905,881.689,,,,,,53,Ice cream cup,6,,,,0,,,,879.055,880.654,0,,none,0,0,0,0,1,54,0,54,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,883.556,884.192,,,,,,33,Cinnamon roll,4,,,,0,,,,881.689,883.289,0,,none,0,0,0,0,1,55,0,55,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,885.027,885.641,,,,,,12,Crisps,2,,,,1,,,,884.192,884.774,1,0.508,kb,1,1,0,0,0,56,0,56,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,887.496,888.11,,,,,,54,Ice cream cone,6,,,,0,,,,885.642,887.241,0,,none,0,0,0,0,1,57,0,57,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,888.892,889.609,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,888.11,888.628,1,0.457,kb,1,1,0,0,0,58,0,58,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,891.46,891.86,,,,,,2,Cucumber slice,1,,,,1,,,,889.609,891.21,0,,none,1,0,1,0,0,59,0,59,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,893.712,894.034,,,,,,28,Burger (vegetarian),3,,,,1,,,,891.861,893.461,0,,none,1,0,1,0,0,60,0,60,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,895.879,896.408,,,,,,30,Onion rings,3,,,,1,,,,894.035,895.629,0,,none,1,0,1,0,0,61,0,61,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,898.264,898.581,,,,,,27,Kebab,3,,,,1,,,,896.409,898,0,,none,1,0,1,0,0,62,0,62,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,900.432,900.815,,,,,,10,"Dried fruits (apricot, mango)",1,,,,0,,,,898.581,900.181,0,,none,0,0,0,0,1,63,0,63,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,901.633,902.417,,,,,,12,Crisps,2,,,,1,,,,900.815,901.382,1,0.486,kb,1,1,0,0,0,64,0,64,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,903.717,904.039,,,,,,24,Burger (beef),3,,,,1,,,,902.417,903.466,1,0.966,kb,1,1,0,0,0,65,0,65,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,905.904,906.301,,,,,,27,Kebab,3,,,,1,,,,904.039,905.635,0,,none,1,0,1,0,0,66,0,66,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,907.52,908.202,,,,,,24,Burger (beef),3,,,,1,,,,906.302,907.269,1,0.887,kb,1,1,0,0,0,67,0,67,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,908.952,909.737,,,,,,11,Crisps,2,,,,1,,,,908.202,908.687,1,0.402,kb,1,1,0,0,0,68,0,68,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,911.587,911.971,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,909.737,911.337,0,,none,1,0,1,0,0,69,0,69,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,913.072,913.439,,,,,,11,Crisps,2,,,,1,,,,911.971,912.821,1,0.77,kb,1,1,0,0,0,70,0,70,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,914.372,914.857,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,913.439,914.108,1,0.592,kb,1,1,0,0,0,71,0,71,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,915.858,916.289,,,,,,28,Burger (vegetarian),3,,,,1,,,,914.857,915.606,1,0.688,kb,1,1,0,0,0,72,0,72,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,918.158,918.708,,,,,,30,Onion rings,3,,,,1,,,,916.29,917.891,0,,none,1,0,1,0,0,73,0,73,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,919.508,920.275,,,,,,28,Burger (vegetarian),3,,,,1,,,,918.709,919.257,1,0.475,kb,1,1,0,0,0,74,0,74,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,920.959,921.343,,,,,,12,Crisps,2,,,,1,,,,920.275,920.692,1,0.336,kb,1,1,0,0,0,75,0,75,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,922.443,923.077,,,,,,28,Burger (vegetarian),3,,,,1,,,,921.343,922.193,1,0.771,kb,1,1,0,0,0,76,0,76,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,923.777,924.529,,,,,,17,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,923.077,923.526,1,0.367,kb,1,1,0,0,0,77,0,77,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,925.295,925.944,,,,,,16,"Salted nuts (Cashew, peanuts, pistacchios)",2,,,,1,,,,924.529,925.028,1,0.403,kb,1,1,0,0,0,78,0,78,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,926.663,927.397,,,,,,27,Kebab,3,,,,1,,,,925.944,926.411,1,0.401,kb,1,1,0,0,0,79,0,79,0,1,,,,,,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,
,,,hugofraud,001,2026-04-13_11h02.34.755,GNG,2024.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.397,930.397
